# Created by M.D. Woods -- 2024-12-10 14:13:59.817869 -- NUM TARGETS: 1513
# Avg. 'c': -0.008497671095836087 +/- 0.037995761070720425
# Avg. 'x1': -0.08243076693919366 +/- 0.2914902035029742
# Avg. 'x0': 0.008616161355039656 +/- 0.00036897059947937867
objname, ra, dec, z, z_cmb, MJDs, MJDe, origin, mu, mu_err, x0, x0_err, x1, x1_err, t0, t0_err, c, c_err, chisquare, chisquare_err, hostMass, hostMass_err
ASASSN-16ay, 108.059418, 7.239544, 0.02833, 0.02894, nan, nan, PanPlus, 35.6993, 0.1364, 3.53872e-03, 0.000186574, 1.00565, 0.16808, 57416.699, 0.524, 0.21224, 0.0354467, 1.18, nan, 10.33410, 0.001
ASASSN-16bc, 181.357498, -21.400446, 0.03194, 0.03314, nan, nan, PanPlus, 35.7535, 0.1317, 7.84490e-03, 0.000338192, 0.60890, 0.12058, 57430.152, 0.098, -1.45845e-01, 0.0328904, 0.05, nan, 10.30110, 0.002
ASASSN-16bq, 212.860428, 1.285972, 0.02540, 0.02629, nan, nan, PanPlus, 35.2845, 0.1357, 6.83632e-03, 0.000280384, -1.67551e+00, 0.070483, 57437.867, 0.201, -4.62615e-02, 0.03353, -0.11, nan, 10.68310, 0.001
ASASSN-16br, 236.376236, -13.152811, 0.02852, 0.02900, nan, nan, PanPlus, 35.5671, 0.1366, 7.06372e-03, 0.000615229, 0.82828, 0.10685, 57439.758, 0.13, -3.51243e-02, 0.037833, -0.16, nan, 9.61790, 0.002
ASASSN-16cs, 102.653046, 31.112392, 0.01802, 0.01839, nan, nan, PanPlus, 34.5444, 0.1507, 1.33678e-02, 0.00100762, 0.30301, 0.12012, 57464.633, 0.155, 5.14700e-02, 0.0360247, -0.14, nan, 9.10557, 0.002
ASASSN-16ct, 228.476318, 4.757256, 0.04191, 0.04252, nan, nan, PanPlus, 36.3223, 0.1298, 3.37819e-03, 0.000146008, 1.49765, 0.18541, 57459.723, 0.471, 7.76998e-03, 0.0337421, 0.07, nan, 8.98925, 0.053
ASASSN-16db, 167.357224, 29.573200, 0.03222, 0.03324, nan, nan, PanPlus, 35.9511, 0.1343, 3.43933e-03, 0.000137469, -1.01468e+00, 0.15396, 57465.340, 0.24, 2.38408e-02, 0.0362483, 0.15, nan, 10.67800, 0.013
ASASSN-16dn, 162.205551, -20.263937, 0.01285, 0.01406, nan, nan, PanPlus, 33.9050, 0.1631, 3.44417e-02, 0.00131604, 0.49664, 0.0766093, 57489.883, 0.075, -8.20054e-02, 0.0311566, 0.03, nan, 8.03684, 0.017
ASASSN-16dw, 202.503235, -27.973940, 0.03466, 0.03565, nan, nan, PanPlus, 35.8701, 0.1316, 3.75299e-03, 0.000166655, -2.19808e-01, 0.14227, 57482.824, 0.342, 6.40431e-02, 0.034232, -0.21, nan, 10.14230, 0.001
ASASSN-16em, 203.056488, 84.678322, 0.02302, 0.02296, nan, nan, PanPlus, 35.1180, 0.1419, 7.85395e-03, 0.000604329, 0.44556, 0.13053, 57500.766, 0.153, 6.16765e-02, 0.0365388, -0.09, nan, 8.53565, 0.014
ASASSN-16fo, 203.149170, -5.272513, 0.02890, 0.02994, nan, nan, PanPlus, 35.6188, 0.1331, 8.37719e-03, 0.000318521, 0.64650, 0.18524, 57539.961, 0.43, -1.17002e-01, 0.0325179, -0.16, nan, 10.03290, 0.001
ASASSN-16fs, 221.776672, 11.594920, 0.02949, 0.03019, nan, nan, PanPlus, 35.3782, 0.1372, 6.23814e-03, 0.000270678, -1.32273e+00, 0.13493, 57542.375, 0.403, -2.13070e-02, 0.0365949, 2.03, nan, 11.21630, 0.002
ASASSN-16hc, 209.768372, 33.139015, 0.05093, 0.05165, nan, nan, PanPlus, 36.6927, 0.1342, 2.98761e-03, 0.000110596, 1.23454, 0.2955, 57582.395, 0.5, -6.99826e-02, 0.0370834, 0.15, nan, 10.75470, 0.001
ASASSN-16hr, 336.382385, 38.984360, 0.03086, 0.02980, nan, nan, PanPlus, 35.6024, 0.1364, 5.41624e-03, 0.000382325, 1.08833, 0.15511, 57597.094, 0.042, 6.94377e-02, 0.0372396, 0.05, nan, 9.46113, 0.003
ASASSN-16hz, 348.939514, -1.339612, 0.02531, 0.02406, nan, nan, PanPlus, 35.0006, 0.1378, 7.30024e-03, 0.000310743, -2.36876e-01, 0.12125, 57605.363, 0.407, 9.32182e-02, 0.0335867, 0.85, nan, 9.55271, 0.002
ASASSN-16ip, 36.840691, -23.928680, 0.01701, 0.01632, nan, nan, PanPlus, 34.2670, 0.1557, 1.74117e-02, 0.000623328, -8.58651e-01, 0.107, 57619.297, 0.141, -1.79131e-02, 0.0330668, -0.13, nan, 9.75333, 0.006
ASASSN-16jf, 339.246674, -25.231966, 0.01144, 0.01040, nan, nan, PanPlus, 33.6901, 0.1998, 2.65792e-02, 0.00118914, -1.93751e+00, 0.15587, 57629.977, 0.235, -3.86352e-02, 0.0414981, 1.15, nan, 8.01649, 0.013
ASASSN-16la, 37.322620, 18.087940, 0.01505, 0.01424, nan, nan, PanPlus, 33.9054, 0.173, 3.57167e-02, 0.00385856, 0.89830, 0.13877, 57671.762, 0.122, -7.30166e-02, 0.0402517, -0.17, nan, 8.23133, 0.001
ASASSN-16lg, 267.051117, 17.625559, 0.02117, 0.02093, nan, nan, PanPlus, 34.4582, 0.1494, 1.47237e-02, 0.000808856, -1.31641e+00, 0.17604, 57674.594, 0.219, -2.93187e-02, 0.0377119, 5.06, nan, 10.44490, 0.001
ASASSN-16oz, 135.055634, -13.633959, 0.03100, 0.03207, nan, nan, PanPlus, 35.5308, 0.1352, 7.73365e-03, 0.000353269, 1.50448, 0.18751, 57749.910, 0.281, -2.85613e-02, 0.0358653, 2.28, nan, 8.01111, 0.008
ASASSN-17at, 174.640350, 25.397127, 0.02537, 0.02643, nan, nan, PanPlus, 35.3432, 0.1372, 6.21214e-03, 0.000229883, -1.42385e+00, 0.19634, 57776.816, 0.024, -1.47388e-02, 0.0337846, -0.18, nan, 10.10220, 0.0
ASASSN-17bs, 268.025543, 21.566021, 0.02040, 0.02013, nan, nan, PanPlus, 34.6431, 0.148, 9.95848e-03, 0.000573007, -9.97072e-01, 0.17412, 57791.145, 0.354, 7.42224e-02, 0.0365382, 0.25, nan, 10.08320, 0.012
ASASSN-17co, 272.336456, 18.298349, 0.01826, 0.01791, nan, nan, PanPlus, 34.2870, 0.1529, 1.32526e-02, 0.000866722, -5.47925e-01, 0.15165, 57808.258, 0.189, 0.11523, 0.0373061, 1.41, nan, 10.90280, 0.001
ASASSN-17eb, 234.641769, 13.347780, 0.04924, 0.04970, nan, nan, PanPlus, 36.5444, 0.1326, 1.77197e-03, 9.12756e-05, -1.50056e+00, 0.1881, 57836.852, 0.581, 5.26097e-02, 0.0395658, 2.01, nan, 10.83780, 0.0
AT2016aj, 70.602539, -21.724373, 0.06741, 0.06731, nan, nan, PanPlus, 37.3303, 0.1416, 1.00205e-03, 4.81893e-05, -1.02055e+00, 0.35143, 57442.887, 0.41, 2.35739e-02, 0.0434902, -0.12, nan, 10.70260, 0.0
AT2016bln, 203.689514, 13.853948, 0.02363, 0.02459, nan, nan, PanPlus, 35.1799, 0.1392, 9.98969e-03, 0.00037414, 1.16468, 0.12182, 57499.582, 0.089, 1.91177e-03, 0.0323458, 0.46, nan, 10.47380, 0.209
AT2016cor, 236.130081, 16.303511, 0.04954, 0.04995, nan, nan, PanPlus, 36.9786, 0.1281, 1.03045e-03, 4.07215e-05, -5.33135e-01, 0.28862, 57541.758, 0.284, 0.14516, 0.0351596, 2.85, nan, 9.59462, 0.014
AT2016cvv, 290.120178, 54.208687, 0.04457, 0.04404, nan, nan, PanPlus, 36.5888, 0.1493, 2.36018e-03, 0.000161016, 1.49945, 0.34946, 57558.156, 0.771, 6.89609e-02, 0.0432054, 0.82, nan, 11.45940, 0.034
AT2016cvw, 341.553314, 10.558845, 0.03894, 0.03767, nan, nan, PanPlus, 36.0830, 0.1391, 2.69360e-03, 0.000162413, -1.81577e+00, 0.18341, 57560.285, 0.414, 3.10434e-02, 0.0417574, -0.04, nan, 10.89430, 0.001
AT2016cyt, 317.399292, 15.125497, 0.02943, 0.02834, nan, nan, PanPlus, 35.4530, 0.1326, 6.37590e-03, 0.000342511, -1.75984e+00, 0.088154, 57580.512, 0.125, -8.58998e-02, 0.0336899, 0.36, nan, 10.68500, 0.001
AT2016eoa, 5.346080, 22.435440, 0.01927, 0.01811, nan, nan, PanPlus, 34.7360, 0.1596, 9.70427e-03, 0.000512791, -1.56624e+00, 0.16265, 57615.680, 0.178, 1.96366e-02, 0.0403296, 0.54, nan, 10.21630, 0.013
AT2016ews, 225.652344, 23.352818, 0.04555, 0.04612, nan, nan, PanPlus, 36.6760, 0.1293, 3.55976e-03, 0.000156708, 1.04683, 0.21935, 57619.961, 0.197, -1.46996e-01, 0.0362867, 0.87, nan, 10.38810, 0.005
AT2016fbk, 26.027239, 34.382690, 0.03587, 0.03496, nan, nan, PanPlus, 36.2401, 0.1308, 2.54180e-03, 0.000109823, 2.87479e-03, 0.1379, 57625.176, 0.154, 9.63619e-02, 0.0343416, 3.31, nan, 10.72890, 0.201
AT2016gmg, 320.924316, 33.114735, 0.04853, 0.04749, nan, nan, PanPlus, 36.7108, 0.1419, 1.77438e-03, 0.000144495, -1.81293e+00, 0.27419, 57662.180, 0.244, -3.04727e-02, 0.0462375, 0.41, nan, 10.99550, 0.001
AT2016gsu, 17.102448, 21.151623, 0.07642, 0.07529, nan, nan, PanPlus, 37.6529, 0.1603, 8.52699e-04, 4.09527e-05, -1.89709e+00, 0.54533, 57671.184, 0.496, -1.02790e-01, 0.0467957, -0.09, nan, 9.75909, 0.002
AT2016hns, 324.921051, 24.406490, 0.03817, 0.03704, nan, nan, PanPlus, 36.0899, 0.1324, 3.95212e-03, 0.00019545, -9.84392e-01, 0.17827, 57697.477, 0.206, -8.27360e-02, 0.0350097, -0.21, nan, 10.47010, 0.017
AT2016htm, 38.010895, -26.665947, 0.04331, 0.04265, nan, nan, PanPlus, 36.3003, 0.1262, 3.28419e-03, 0.000112322, -4.38248e-01, 0.20025, 57702.637, 0.137, -6.91845e-02, 0.0322506, 0.10, nan, 9.40838, 0.014
AT2016htn, 32.871063, -16.510227, 0.05312, 0.05229, nan, nan, PanPlus, 36.9371, 0.1325, 1.38356e-03, 5.53186e-05, -1.19054e-01, 0.34827, 57701.293, 0.308, 8.42606e-02, 0.0370011, 0.81, nan, 10.26480, 0.001
AT2017cfb, 208.528427, 9.412759, 0.02290, 0.02382, nan, nan, PanPlus, 34.9390, 0.1433, 1.38131e-02, 0.000518327, 0.96398, 0.14954, 57836.871, 0.265, -6.74929e-02, 0.0328583, -0.13, nan, 8.97146, 0.013
AT2017cfc, 208.162491, -2.002217, 0.02416, 0.02513, nan, nan, PanPlus, 35.1182, 0.1357, 7.87118e-03, 0.000314396, -8.89751e-01, 0.0959083, 57837.586, 0.12, 3.19207e-03, 0.0316183, -0.04, nan, 10.46550, 0.0
AT2017cfd, 130.204437, 73.487541, 0.01189, 0.01202, nan, nan, PanPlus, 33.6760, 0.1807, 2.71764e-02, 0.00100942, -5.03429e-01, 0.0932475, 57843.668, 0.105, 5.56996e-02, 0.0340572, -0.16, nan, 10.63160, 0.001
AT2017lm, 45.384899, -15.015963, 0.03064, 0.03002, nan, nan, PanPlus, 35.6550, 0.1404, 6.26444e-03, 0.000305725, 1.12436, 0.31883, 57778.844, 0.458, -3.67790e-03, 0.0354338, -0.15, nan, 9.52589, 0.013
AT2017ns, 42.293224, 14.600795, 0.02877, 0.02802, nan, nan, PanPlus, 35.3436, 0.1422, 3.35519e-03, 0.000227696, -9.48364e-01, 0.26389, 57784.297, 0.242, 0.23709, 0.0413429, 0.79, nan, 9.90071, 0.007
AT2017oz, 211.673080, 30.318829, 0.05569, 0.05641, nan, nan, PanPlus, 36.9071, 0.1329, 1.76034e-03, 6.56819e-05, -5.40490e-02, 0.31833, 57788.000, 0.312, -1.41417e-02, 0.0366768, -0.02, nan, 9.48953, 0.014
AT2017po, 240.965500, 39.990078, 0.03183, 0.03201, nan, nan, PanPlus, 35.6782, 0.1393, 6.34498e-03, 0.000269365, 0.22073, 0.25747, 57784.406, 0.692, -6.70375e-02, 0.0363374, 0.44, nan, 8.98827, 0.082
AT2017wb, 165.331253, 70.664925, 0.03065, 0.03092, nan, nan, PanPlus, 35.6761, 0.1338, 5.15082e-03, 0.000188228, 1.37933, 0.16069, 57790.141, 0.215, 7.16225e-02, 0.0328302, -0.20, nan, 9.28082, 0.014
AT2017yk, 146.132462, -12.308159, 0.04644, 0.04764, nan, nan, PanPlus, 36.8267, 0.1494, 1.17587e-03, 5.62869e-05, -6.00996e-01, 0.55181, 57788.750, 0.463, 0.15821, 0.0421634, 2.99, nan, 10.08030, 0.003
AT2017zd, 203.175613, -21.801073, 0.02947, 0.03048, nan, nan, PanPlus, 35.3542, 0.1349, 7.96907e-03, 0.000438521, 0.21230, 0.12151, 57793.148, 0.121, -4.13393e-02, 0.0348693, 2.43, nan, 9.91749, 0.001
ATLAS16agv, 250.290314, 50.972446, 0.04779, 0.04777, nan, nan, PanPlus, 36.5807, 0.1287, 3.30309e-03, 0.000119131, 1.35103, 0.20409, 57469.973, 0.355, -8.50420e-02, 0.0336123, -0.08, nan, 9.10622, 0.1
ATLAS16bwu, 18.592751, -13.153090, 0.07180, 0.07074, nan, nan, PanPlus, 37.4837, 0.1323, 9.24325e-04, 3.83084e-05, 0.13102, 0.30428, 57609.230, 0.561, 4.85168e-02, 0.0393838, -0.24, nan, 9.63137, 0.017
ATLAS16cpu, 227.956146, 46.251003, 0.01850, 0.01883, nan, nan, PanPlus, 34.6730, 0.1513, 1.06442e-02, 0.000416679, -9.04850e-01, 0.16298, 57630.953, 0.354, 4.28682e-02, 0.0354707, 0.75, nan, 10.00790, 0.012
ATLAS16cxr, 272.026886, 25.408781, 0.01552, 0.01518, nan, nan, PanPlus, 34.4780, 0.1621, 1.31009e-02, 0.000957272, -1.69700e-02, 0.0928985, 57666.586, 0.091, 6.25306e-02, 0.0356535, 5.31, nan, 7.98113, 0.002
ATLAS16dpb, 44.391888, 5.978214, 0.02437, 0.02366, nan, nan, PanPlus, 35.0963, 0.1608, 4.71756e-03, 0.00046997, -2.56756e+00, 0.21866, 57689.410, 0.558, 0.11659, 0.0468326, -0.00, nan, 10.87350, 0.0
ATLAS16dqf, 317.282867, -18.103901, 0.02117, 0.02019, nan, nan, PanPlus, 34.7950, 0.1625, 9.31686e-03, 0.000740474, 0.80726, 0.20174, 57703.535, 0.224, 0.13013, 0.0577043, 0.04, nan, 7.75897, 0.03
ATLAS17ajn, 176.110703, -28.457445, 0.02871, 0.02988, nan, nan, PanPlus, 35.6140, 0.144, 5.52927e-03, 0.000395611, -2.01868e+00, 0.13111, 57776.629, 0.564, -1.02895e-01, 0.0433874, -0.20, nan, 10.64650, 0.013
ATLAS17ajs, 171.977219, 27.345840, 0.03265, 0.03370, nan, nan, PanPlus, 36.1082, 0.1384, 2.66651e-03, 0.000104336, 1.82901, 0.20829, 57781.535, 0.258, 0.18076, 0.0370928, 1.08, nan, 9.50928, 0.012
ATLAS17axb, 205.846909, -19.943651, 0.03165, 0.03264, nan, nan, PanPlus, 35.6300, 0.1364, 6.56982e-03, 0.000428416, -1.22748e-01, 0.14704, 57796.707, 0.228, -8.53615e-02, 0.03698, -0.03, nan, 9.60754, 0.002
ATLAS17bas, 166.897858, 22.851400, 0.02222, 0.02331, nan, nan, PanPlus, 34.7113, 0.1401, 1.29058e-02, 0.000471972, 0.82382, 0.12328, 57813.223, 0.143, 3.46604e-02, 0.0331793, 5.50, nan, 8.18544, 0.001
CSS160129, 115.123360, 10.933302, 0.06766, 0.06841, nan, nan, PanPlus, 37.3450, 0.1312, 1.77679e-03, 8.33926e-05, 0.67562, 0.19046, 57416.215, 0.689, -1.53443e-01, 0.0379449, 0.11, nan, 8.86459, 0.1
CSS160428, 200.780014, 52.649075, 0.03029, 0.03081, nan, nan, PanPlus, 35.8187, 0.132, 6.11478e-03, 0.0002043, 0.84934, 0.15039, 57517.613, 0.256, -5.05918e-02, 0.0324174, 0.38, nan, 10.07800, 0.1
Gaia16acv, 179.957428, 54.802155, 0.07772, 0.07833, nan, nan, PanPlus, 37.9877, 0.1472, 9.93925e-04, 3.7719e-05, 0.92866, 0.34607, 57434.738, 0.413, -1.44421e-01, 0.0405606, 1.66, nan, 8.87001, 0.093
Gaia16agf, 98.537346, -25.184601, 0.02507, 0.02553, nan, nan, PanPlus, 35.3399, 0.1391, 7.44186e-03, 0.000356013, 1.38256, 0.14639, 57455.879, 0.163, 4.97610e-02, 0.0338257, 1.39, nan, 8.65931, 0.1
Gaia16aki, 239.794037, 14.641615, 0.07363, 0.07398, nan, nan, PanPlus, 37.6553, 0.1359, 1.12538e-03, 4.91708e-05, 0.59838, 0.25063, 57490.750, 0.59, -7.66803e-02, 0.0386374, -0.06, nan, 9.48062, 0.013
Gaia16bba, 15.398037, 17.101263, 0.03046, 0.02934, nan, nan, PanPlus, 35.5404, 0.1349, 6.85821e-03, 0.000344788, 5.03969e-02, 0.13213, 57626.988, 0.544, -5.81409e-02, 0.0359749, -0.06, nan, 7.97207, 0.023
iPTF16auf, 217.788452, 27.236017, 0.01502, 0.01566, nan, nan, PanPlus, 34.2387, 0.1593, 1.68976e-02, 0.000562146, 8.12236e-02, 0.0863006, 57538.102, 0.094, 5.50059e-02, 0.0305016, 0.74, nan, 9.05163, 0.017
iPTF17dz, 126.106895, 24.997795, 0.09200, 0.09284, nan, nan, PanPlus, 38.3432, 0.1827, 4.80263e-04, 5.7045e-05, 1.52381, 0.62458, 57766.824, 0.775, 4.86841e-02, 0.0671937, 0.72, nan, 8.80725, 0.138
MASTERJ0134, 23.562693, -17.812061, 0.04485, 0.04391, nan, nan, PanPlus, 36.3718, 0.132, 3.47569e-03, 0.000202125, 0.44143, 0.2015, 57665.730, 0.638, -6.68796e-02, 0.0430879, -0.17, nan, 9.19675, 0.002
MASTEROTJ08, 128.237061, -3.857897, 0.03058, 0.03157, nan, nan, PanPlus, 35.7739, 0.1359, 5.36346e-03, 0.000322337, 1.37329e-03, 0.18484, 57803.949, 0.944, -2.94402e-02, 0.0403188, 0.26, nan, 10.63800, 0.1
MASTEROTJ15, 229.196793, 28.628616, 0.05644, 0.05690, nan, nan, PanPlus, 37.1206, 0.1392, 9.53788e-04, 6.59389e-05, -4.80051e-01, 0.30628, 57582.168, 0.885, 0.14899, 0.0500076, 0.54, nan, 10.16960, 0.1
PS15adh, 202.633591, -0.734581, 0.10276, 0.10387, nan, nan, PanPlus, 38.4574, 0.1378, 5.58111e-04, 2.72159e-05, -5.60286e-01, 0.47187, 57136.637, 0.801, -1.41942e-01, 0.0425038, -0.14, nan, 10.52430, 0.002
PS15ahs, 269.874054, 43.390099, 0.02551, 0.02522, nan, nan, PanPlus, 35.2941, 0.1362, 9.26304e-03, 0.000343773, 0.20174, 0.0973434, 57156.723, 0.112, -8.24788e-02, 0.0318586, 0.47, nan, 9.35319, 0.015
PS15aii, 191.189758, 9.759673, 0.04655, 0.04768, nan, nan, PanPlus, 36.7076, 0.1253, 2.54824e-03, 9.02999e-05, 0.35208, 0.14193, 57159.133, 0.175, -5.19710e-02, 0.0331389, 0.32, nan, 10.38230, 0.012
PS15asb, 215.084656, -9.300908, 0.04863, 0.04952, nan, nan, PanPlus, 36.5549, 0.1334, 1.92595e-03, 9.37521e-05, -1.51509e+00, 0.23788, 57194.352, 0.462, 1.30372e-02, 0.0394455, 1.24, nan, 10.28840, 0.1
PS15atx, 195.827393, -23.065800, 0.07188, 0.07301, nan, nan, PanPlus, 37.7719, 0.2006, 9.60355e-04, 7.27668e-05, -1.28221e+00, 0.89053, 57192.680, 1.091, -1.60631e-01, 0.0542012, 1.02, nan, 10.25310, 0.001
PS15bbn, 315.989624, 13.368401, 0.03710, 0.03601, nan, nan, PanPlus, 36.2544, 0.1357, 4.04211e-03, 0.000226198, 1.56546, 0.24932, 57213.938, 0.525, -3.46020e-02, 0.0363324, 2.86, nan, 7.94021, 0.012
PS15bdr, 253.705902, 36.725197, 0.07096, 0.07094, nan, nan, PanPlus, 37.4600, 0.1426, 8.22934e-04, 3.43221e-05, -2.27973e+00, 0.25756, 57215.836, 0.173, -1.92325e-03, 0.0444228, -0.13, nan, 10.53520, 0.001
PS15bif, 305.074005, -23.743528, 0.07937, 0.07855, nan, nan, PanPlus, 37.6719, 0.1175, 9.36859e-04, 4.86838e-05, 0.35208, 0.30091, 57234.062, 0.244, -1.55559e-02, 0.0340225, 0.69, nan, 9.58141, 0.003
PS15bjg, 343.793427, -0.410242, 0.06889, 0.06758, nan, nan, PanPlus, 37.6290, 0.1439, 1.09188e-03, 6.92302e-05, -8.61849e-01, 0.25872, 57239.203, 0.211, -1.32430e-01, 0.0466943, 2.19, nan, 11.23780, 0.001
PS15brr, 358.356384, -15.654507, 0.05180, 0.05063, nan, nan, PanPlus, 36.6655, 0.138, 2.82248e-03, 0.000160045, 0.74960, 0.30073, 57259.598, 0.798, -7.34581e-02, 0.042622, -0.02, nan, 9.68818, 0.013
PS15bsq, 355.467346, -8.637876, 0.03422, 0.03301, nan, nan, PanPlus, 35.8956, 0.1312, 5.59124e-03, 0.000214099, 0.53332, 0.1324, 57262.871, 0.124, -6.02008e-02, 0.0334296, -0.04, nan, 10.93970, 0.013
PS15bwh, 352.644135, -18.891497, 0.07267, 0.07149, nan, nan, PanPlus, 37.3842, 0.1336, 1.52944e-03, 5.81279e-05, 0.75228, 0.2146, 57279.027, 0.146, -7.28814e-02, 0.0373988, 0.88, nan, 10.64340, 0.1
PS15bzz, 9.424730, 1.762823, 0.08024, 0.07901, nan, nan, PanPlus, 37.6558, 0.122, 8.29975e-04, 3.05966e-05, -8.92259e-01, 0.18257, 57284.320, 0.074, -1.52830e-02, 0.03203, 1.34, nan, 10.46260, 0.053
PS15cku, 21.093880, 3.587593, 0.02327, 0.02222, nan, nan, PanPlus, 35.1833, 0.1414, 9.28430e-03, 0.000344977, 0.80933, 0.14524, 57319.281, 0.289, -6.85616e-03, 0.0336225, 1.14, nan, 9.13095, 0.011
PS15cms, 149.646210, 0.743034, 0.06479, 0.06603, nan, nan, PanPlus, 37.4255, 0.1493, 1.32795e-03, 5.97688e-05, 1.35036, 0.33098, 57325.887, 0.65, -1.22936e-02, 0.042802, -0.04, nan, 10.42860, 0.001
PS15coh, 33.993496, 12.237155, 0.01884, 0.01796, nan, nan, PanPlus, 34.5248, 0.1538, 1.90701e-02, 0.00147025, 1.39636, 0.10035, 57329.434, 0.117, -2.13985e-02, 0.037008, -0.12, nan, 8.09212, 0.002
PS15cwx, 78.699188, 7.050389, 0.03006, 0.03006, nan, nan, PanPlus, 35.4920, 0.1406, 6.01979e-03, 0.000565619, -1.42104e+00, 0.0873887, 57348.547, 0.323, -5.52550e-02, 0.0412234, 1.58, nan, 10.04010, 0.001
PS15cze, 56.847626, 0.877230, 0.03937, 0.03891, nan, nan, PanPlus, 36.5826, 0.1415, 1.66770e-03, 0.000185553, -1.49641e+00, 0.23902, 57364.344, 0.17, 5.65066e-02, 0.0442663, 4.22, nan, 10.41360, 0.013
PS15mt, 148.684082, 23.198112, 0.07085, 0.07193, nan, nan, PanPlus, 37.6016, 0.1375, 1.23116e-03, 4.37479e-05, 1.62053, 0.29882, 57105.848, 0.294, -6.47625e-02, 0.0364973, -0.01, nan, 8.92458, 0.047
PS16aer, 163.742477, 14.271640, 0.05547, 0.05668, nan, nan, PanPlus, 37.1367, 0.1233, 1.30617e-03, 5.0114e-05, -3.80483e-02, 0.21931, 57434.121, 0.157, 4.07045e-02, 0.034838, 0.84, nan, 10.27110, 0.012
PS16axi, 162.029678, 0.163508, 0.03930, 0.04057, nan, nan, PanPlus, 36.2242, 0.1253, 3.12479e-03, 0.000132712, -7.22873e-01, 0.12186, 57461.277, 0.06, -1.93159e-02, 0.0348851, 0.29, nan, 10.18050, 0.001
PS16ayd, 216.826401, -1.675306, 0.05400, 0.05485, nan, nan, PanPlus, 36.9898, 0.1234, 2.47326e-03, 0.000103294, 0.92683, 0.2105, 57460.789, 0.408, -1.18882e-01, 0.0334192, 0.14, nan, 10.43280, 0.024
PS16bby, 215.075165, -22.189016, 0.05343, 0.05430, nan, nan, PanPlus, 36.9078, 0.1321, 1.51156e-03, 0.000103266, -7.91096e-01, 0.23303, 57466.828, 0.207, 1.99233e-02, 0.0409032, -0.22, nan, 10.48710, 0.002
PS16bnz, 155.153748, -2.466750, 0.06270, 0.06398, nan, nan, PanPlus, 37.2105, 0.1276, 1.52943e-03, 6.28546e-05, -1.11106e+00, 0.22128, 57487.504, 0.171, -1.25810e-01, 0.0363143, 0.23, nan, 11.29320, 0.0
PS16ccn, 273.122284, 31.279886, 0.02431, 0.02395, nan, nan, PanPlus, 35.2852, 0.1377, 1.04809e-02, 0.000529966, 0.41336, 0.10852, 57508.559, 0.233, -1.17567e-01, 0.0344205, 0.97, nan, 7.58621, 0.013
PS16cvc, 318.097260, 14.779329, 0.02954, 0.02844, nan, nan, PanPlus, 35.7929, 0.1353, 6.85302e-03, 0.000414493, 1.22526, 0.13594, 57564.504, 0.344, -8.98187e-02, 0.0347057, 3.02, nan, 7.95752, 0.258
PS16dnp, 344.914612, 2.149809, 0.05127, 0.04998, nan, nan, PanPlus, 36.9566, 0.13, 2.21539e-03, 0.000130259, 0.86639, 0.24642, 57597.941, 0.382, -8.02438e-02, 0.0367494, 3.13, nan, 8.04941, 0.285
PS16el, 162.802246, 19.362543, 0.04781, 0.04896, nan, nan, PanPlus, 36.5473, 0.1304, 2.11439e-03, 9.19572e-05, -1.31374e+00, 0.14952, 57394.949, 0.2, -3.09785e-02, 0.0379965, 1.02, nan, 9.98418, 0.001
PS16em, 163.891647, -3.366272, 0.06982, 0.07113, nan, nan, PanPlus, 37.5458, 0.1601, 5.52264e-04, 6.73553e-05, -9.60933e-01, 0.17172, 57386.145, 1.07, 0.20245, 0.0874151, -0.31, nan, 10.08810, 0.002
PS16evk, 338.344421, -1.357034, 0.05447, 0.05320, nan, nan, PanPlus, 36.9666, 0.1415, 1.99267e-03, 0.000116893, 1.60995, 0.33788, 57694.551, 0.771, -1.84685e-02, 0.0413271, 0.97, nan, 9.93232, 0.001
PS16fa, 154.819275, 4.761707, 0.04611, 0.04734, nan, nan, PanPlus, 36.6991, 0.1243, 1.92774e-03, 6.75325e-05, -6.53021e-01, 0.11247, 57400.301, 0.218, 4.20088e-03, 0.0322934, 0.26, nan, 10.28810, 0.013
PS16fbb, 1.763091, -20.696812, 0.05250, 0.05139, nan, nan, PanPlus, 36.9939, 0.1305, 2.21637e-03, 8.80131e-05, 0.68066, 0.25301, 57719.582, 0.229, -1.04838e-01, 0.0383015, 3.28, nan, 8.77965, 0.014
PS16n, 75.933266, 3.412510, 0.05273, 0.05268, nan, nan, PanPlus, 36.8891, 0.1321, 1.95429e-03, 0.000112727, -3.09778e-01, 0.19938, 57392.527, 0.21, -4.91394e-02, 0.0414944, -0.14, nan, 10.02280, 0.038
PS17akj, 207.454773, -3.080020, 0.04681, 0.04780, nan, nan, PanPlus, 36.6253, 0.1368, 2.90012e-03, 0.000133997, 1.34180, 0.24743, 57798.785, 0.311, -4.79996e-02, 0.0374641, -0.20, nan, 8.85712, 0.005
PS17bii, 171.409393, 7.333603, 0.07339, 0.07467, nan, nan, PanPlus, 37.5631, 0.1498, 1.04541e-03, 5.82271e-05, -8.95505e-01, 0.37511, 57811.801, 0.39, -8.15758e-02, 0.0453232, -0.09, nan, 10.16700, 0.002
